,id,tweet,label
1765,1766,india record new covid case second consecut day row delhi cm arvind kejriw announc plasma bank delhi help critic ill coronaviru patient covid coronavirusfact http co jxia zkpw,fake
1766,1767,work vaccin manufactur provid countri join effort time equit access vaccin licens approv pool risk also mean price kept low possibl drtedro covid,real
1767,1768,dr anthoni fauci known year chloroquin hydroxychloroquin treat current case coronaviru prevent futur case,fake
1768,1769,india azim premji donat crore chariti current field work spread across karnataka uttarakhand rajasthan chhattisgarh puducherri telangana madhya pradesh along work north eastern state india,fake
1769,1770,wear mask help slow spread covid cdc dr paig armstrong show correctli put take mask wearamask keep distanc wash hand help slow spread covid learn http co l eipkb http co bbfkgebjtb,real
1770,1771,woman make covid mask panti http co zbjmzgxdjh coronaviru ebay panti coronavirusmask fleamarket,fake
1771,1772,new cdcmmwr find mani covid infect among healthcar worker appear go undetect like mani peopl infect viru caus covid mild symptom learn http co vokbzil ob http co bntacmizr,real
1772,1773,girl child born villag state rajasthan said immedi birth contain coronaviru outbreak india everi person countri appli turmer past toenail right foot babi die say,fake
1773,1774,indiafightscorona nd septemb india recoveri rate stand secretari mohfw india staysaf indiawillwin covid icmrdelhi http co ithjau wmo,real
1774,1775,fact check presid trump abc town hall claim coronaviru joe biden http co mtqmalnmi thread http co sketwbugfj,fake
1775,1776,presid trump ban chines fortun cooki white hous http co ldwhpsuomw donaldtrump china coronaviru missil,fake
1776,1777,readi set go race creat covid vaccin http co hkiwsg nkr http co xhbersr vk,real
1777,1778,exclus pictur patient throat infect coronaviru covid show extent inflamm destruct affect throat entranc lung caus viru first day infect tast sever short breath,fake
1778,1779,arizona first u state begin report serolog test anticip backend prepar record number publish data soon work particular kink http co knjnczvl http co vrhsqfpjsn,real
1779,1780,alexharv covid crusher know chloroquin use case malaria hydroxychloroquin may effect inject quinin use cq hcq becom cerebr malaria blood brain barrier,fake
1780,1781,local woman design covid town prefect http co ug inz aii,fake
1781,1782,rt cdcemerg contact trace slow spread covid see answer frequent ask question contact trace http,real
1782,1783,pm updat publish us test least peopl yesterday total note track test state report state report neg test detail see http co pzrmh bl,real
1783,1784,peopl england die coronaviru hospit bring total accord nh england follow live updat daili figur start come http co nyzlpjyfxm,real
1784,1785,updat covid emerg healthcar seek behaviour drastic chang decreas emerg depart attend patient live away hospit less like visit amp e report http co ghdt h xy http co pv vuuybm,real
1785,1786,import studi thelancet find peopl live covid patient get diseas patient patient appear infecti presymptomat period symptomat period contact trace matter http co zaernrbqd,real
1786,1787,state report death day averag fell http co foymaf nk,real
1787,1788,actual budget packag put forward ps shown glitter corona light stage pmoindia nsitharaman hope may reach end user nitiaayog http co hc c iubo http co ryrgog sxw,fake
1788,1789,make difficult compar hospit rate across state yet anoth reason summari statist hospit data someth attempt without extrem care understand caveat see http co qkwwj u rk,real
1789,1790,new case covid lago fct ogun kaduna oyo bayelsa gomb kano delta imo river niger bauchi plateau kwara case covid nigeria discharg death takerespons http co ykoix ama,real
1790,1791,rt pib india coronawatch total confirm case case cure recov sampl test,real
1791,1792,coronaviru stick faster men shave head,fake
1792,1793,remanagarajan state decid test rate covid pvt lab refer max limit rs per test fix also advis free test test subsid rate hour crisi,real
1793,1794,long messag attribut bill gate microsoft billionair encourag peopl reflect posit live coronaviru outbreak share multipl countri,fake
1794,1795,indiafightscorona india report recoveri rd success day total recov case close lakh highest world india recoveri rate cross landmark staysaf indiawillwin http co ywtg fu h,real
1795,1796,close contact identifi two work place americold mt wellington dominion road branch financ contact far,real
1796,1797,happen cnn drsanjaygupta angieholan alexmahadevan facebook live discuss covid misinform answer question http co mdzargm qx http co wfjeir nc,fake
1797,1798,today honour minist fmohnigeria conven live press brief updat nigerian ongo respons covid outbreak nigeria pm th march case covid record nigeria discharg death http co nvzbbyuzi,real
1798,1799,covid nigeria updat measur eas lockdown phase curfew pm restrict open religi centr funer limit peopl use latex glove non medic purpos close school bar gym cinema restaur amp nightclub http co yb z yybd,real
1799,1800,gregmilamski ten thousand oregonian driven home hundr find home gone return us correspond gregmilamski eyewit piec us wildfir http co iywswhxmb,real
1800,1801,peopl die covid franc,fake
1801,1802,whether cdc schedul announc wear mask everyday life,fake
1802,1803,yesterday laboratori process test bring total number test complet date swab taken manag isol quarantin facil yesterday,real
1803,1804,indiafightscorona nearli new recoveri came five state state ut report recoveri rate staysaf indiawillwin http co zoyclneupi,real
1804,1805,indiafightscorona increas gap covid recov amp activ case india may septemb staysaf indiawillwin http co iiiwi b,real
1805,1806,itli control viru peopl itali say goodby worldoutsid majid milan realli heart break stand itali,fake
1806,1807,three new case covid confirm nigeria nd march confirm case covid record nigeria confirm case discharg death http co jbrsrrejqb,real
1807,1808,modiji postponejeeneet modiji highli riski us give exam critic condit covid sop follow mani student staff request plz postpon jee neet exam situat come normal http co qvl yjr,fake
1808,1809,updat timelin donald trump shift respons coronaviru http co pgxjssssu share trump moment think belong,fake
1809,1810,elisa granato die shortli administ trial vaccin covid,fake
1810,1811,get sick rememb antibiot work virus like caus cold flu talk doctor best treatment keep other healthi http co nytdikcd http co h awkzka p,real
1811,1812,eat alkalin food ph level kill sar cov viru,fake
1812,1813,triump advoc middl age bloodlet http co dw hynlsvb donaldtrump viru conspiracytheori dictatorship vaccin,fake
1813,1814,sisi rais number coronaviru case egypt hope billion world bank,fake
1814,1815,renown cardiac surgeon dr devi shetti issu list suggest follow one year protect oneself coronaviru,fake
1815,1816,indiafightscorona new peak lakh covid test done last hour even high level test posit remain low e compar weekli nation averag e,real
1816,1817,rt factchecknet sorrow outburst longtim fan see idol ill inform uninterest fact new coronaviru,fake
1817,1818,candid vaccin current part covax candid evalu give initi largest amp divers covid vaccin portfolio world http co yccw laqeo,real
1818,1819,coronaviru death scotland care facil,fake
1819,1820,may seen post social media suggest govern instal covidsaf app stealth smartphon well correct accord fact checker believ misinform internet read coronacheck instead http co abrmzvzi u http co ixi oa,fake
1820,1821,break italian doctor die due covid die tri save peopl live return sacrif condol famili coronaviru coronaoutbreak covid itali covid ireland,fake
1821,1822,new tip releas institut higher educ help prepar student faculti staff administr get sick covid close area use sick person clean amp disinfect notifi local health offici http co ldoxt huu http co x mnhg lyt,real
1822,1823,newsthump guid place visit nation lockdown http co rv clsg ck http co znfyydjta,fake
1823,1824,eight new case covid report nigeria fct oyo kaduna osun state pm th march confirm case covid report nigeria death http co v ygzvswko,real
